,Timestamp,Timestamp2,Timestamp3,Latitude,Longitude,obuId,seg,vel,isStandStill
8,24.07.2019 17:30:33,2019-07-24 17:30:33,1563989433,50.8551825133776,4.31427955624614,0000039D48200BA,111,6.84,N/A
44,24.07.2019 17:30:43,2019-07-24 17:30:43,1563989443,50.85535417477502,4.314579963655806,0000039D48200BA,112,6.12,N/A
45,24.07.2019 17:30:57,2019-07-24 17:30:57,1563989457,50.855622395708494,4.3145155906394494,0000039D48200BA,112,11.16,N/A
69,24.07.2019 17:31:10,2019-07-24 17:31:10,1563989470,50.855954989666,4.313678741426808,0000039D48200BA,113,16.92,N/A
89,24.07.2019 17:31:29,2019-07-24 17:31:29,1563989489,50.85644851618359,4.312455654116025,0000039D48200BA,114,23.04,N/A
90,24.07.2019 17:31:42,2019-07-24 17:31:42,1563989502,50.85697422921321,4.311211109133123,0000039D48200BA,115,23.04,N/A
118,24.07.2019 17:31:48,2019-07-24 17:31:48,1563989508,50.857070788749255,4.310975074739814,0000039D48200BA,116,6.12,N/A
119,24.07.2019 17:32:05,2019-07-24 17:32:05,1563989525,50.857457026893464,4.310224056215649,0000039D48200BA,116,16.92,N/A
151,24.07.2019 17:32:16,2019-07-24 17:32:16,1563989536,50.858175858995175,4.311082363100409,0000039D48200BA,117,29.88,N/A
152,24.07.2019 17:32:26,2019-07-24 17:32:26,1563989546,50.858572825976715,4.311661720247622,0000039D48200BA,117,6.12,N/A
191,24.07.2019 17:33:15,2019-07-24 17:33:15,1563989595,50.85864792783809,4.311747550936098,0000039D48200BA,118,15.12,N/A
192,24.07.2019 17:33:24,2019-07-24 17:33:24,1563989604,50.858819589235516,4.312176704378478,0000039D48200BA,118,15.84,N/A
217,24.07.2019 17:33:42,2019-07-24 17:33:42,1563989622,50.85864792783809,4.313528537721975,0000039D48200BA,119,21.96,N/A
240,24.07.2019 17:33:59,2019-07-24 17:33:59,1563989639,50.85844407992865,4.31494474408183,0000039D48200BA,120,24.84,N/A
278,24.07.2019 17:34:13,2019-07-24 17:34:13,1563989653,50.85819731666985,4.316318035097445,0000039D48200BA,121,29.16,N/A
279,24.07.2019 17:34:15,2019-07-24 17:34:15,1563989655,50.85818658783252,4.3164253234580405,0000039D48200BA,122,29.16,N/A
280,24.07.2019 17:34:28,2019-07-24 17:34:28,1563989668,50.85802565527243,4.31751966473611,0000039D48200BA,122,6.84,N/A
305,24.07.2019 17:35:12,2019-07-24 17:35:12,1563989712,50.857972011085735,4.3177771568015375,0000039D48200BA,123,15.12,N/A
331,24.07.2019 17:35:25,2019-07-24 17:35:25,1563989725,50.857725247826934,4.319236278505629,0000039D48200BA,124,20.88,N/A
354,24.07.2019 17:35:43,2019-07-24 17:35:43,1563989743,50.85749994224282,4.320631027193365,0000039D48200BA,125,24.84,N/A
387,24.07.2019 17:35:56,2019-07-24 17:35:56,1563989756,50.85733900968273,4.322197437258051,0000039D48200BA,126,33.12,N/A
388,24.07.2019 17:36:08,2019-07-24 17:36:08,1563989768,50.85719953479733,4.323549270601548,0000039D48200BA,126,28.08,N/A
416,24.07.2019 17:36:18,2019-07-24 17:36:18,1563989778,50.85710297526127,4.324536323519022,0000039D48200BA,127,0.0,N/A
430,24.07.2019 17:37:16,2019-07-24 17:37:16,1563989836,50.8570815175866,4.324643611879617,0000039D48200BA,128,18.0,N/A
452,24.07.2019 17:37:21,2019-07-24 17:37:21,1563989841,50.85703860223724,4.324922561617164,0000039D48200BA,129,28.08,N/A
453,24.07.2019 17:37:29,2019-07-24 17:37:29,1563989849,50.856802567815784,4.326424598665494,0000039D48200BA,129,37.08,N/A
482,24.07.2019 17:37:39,2019-07-24 17:37:39,1563989859,50.85677038130377,4.327883720369586,0000039D48200BA,130,38.88,N/A
483,24.07.2019 17:37:50,2019-07-24 17:37:50,1563989870,50.856856212002484,4.329385757417916,0000039D48200BA,130,30.96,N/A
522,24.07.2019 17:38:03,2019-07-24 17:38:03,1563989883,50.85702787339991,4.3307805061056515,0000039D48200BA,131,19.08,N/A
549,24.07.2019 17:38:23,2019-07-24 17:38:23,1563989903,50.8570815175866,4.331746101351007,0000039D48200BA,132,6.84,N/A
568,24.07.2019 17:38:47,2019-07-24 17:38:47,1563989927,50.85709224642394,4.332711696596362,0000039D48200BA,133,15.12,N/A
594,24.07.2019 17:39:03,2019-07-24 17:39:03,1563989943,50.85703860223724,4.333698749513835,0000039D48200BA,134,19.08,N/A
595,24.07.2019 17:39:08,2019-07-24 17:39:08,1563989948,50.856877669677154,4.333934783907144,0000039D48200BA,134,3.96,N/A
622,24.07.2019 17:39:28,2019-07-24 17:39:28,1563989968,50.85642705850892,4.334535598726476,0000039D48200BA,135,20.16,N/A
623,24.07.2019 17:39:38,2019-07-24 17:39:38,1563989978,50.85607300687673,4.334943294496737,0000039D48200BA,135,6.84,N/A
648,24.07.2019 17:39:59,2019-07-24 17:39:59,1563989999,50.85565458222051,4.335415363283355,0000039D48200BA,136,11.16,N/A
667,24.07.2019 17:40:20,2019-07-24 17:40:20,1563990020,50.855150326865584,4.335758686037259,0000039D48200BA,137,18.0,N/A
690,24.07.2019 17:40:35,2019-07-24 17:40:35,1563990035,50.85464607151064,4.336187839479639,0000039D48200BA,138,11.88,N/A
746,24.07.2019 17:41:35,2019-07-24 17:41:35,1563990095,50.85422764685442,4.336702823610495,0000039D48200BA,139,18.0,N/A
